Table,SubTable,Prefix,ProductId,ProductDescription,ProductStatus,Field,Type,Required,EnumName
Outflows,Wholesale,O.W,O.W.19,Other Unsecured Financing,OK,CollateralValue,money,False,
Outflows,Wholesale,O.W,O.W.19,Other Unsecured Financing,OK,ForwardStartAmount,money,False,
Outflows,Wholesale,O.W,O.W.19,Other Unsecured Financing,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Wholesale,O.W,O.W.19,Other Unsecured Financing,OK,Internal,enum,False,YesNo
Outflows,Wholesale,O.W,O.W.19,Other Unsecured Financing,OK,InternalCounterparty,string,False,
Outflows,Wholesale,O.W,O.W.19,Other Unsecured Financing,OK,LossAbsorbency,enum,False,LossAbsorbency
Outflows,Wholesale,O.W,O.W.19,Other Unsecured Financing,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.1,Repo,OK,ReportingEntity,string,True,
Outflows,Secured,O.S,O.S.1,Repo,OK,Currency,enum,True,Currency
Outflows,Secured,O.S,O.S.1,Repo,OK,Converted,enum,True,YesNo
Outflows,Secured,O.S,O.S.1,Repo,OK,Product,string,True,
Outflows,Secured,O.S,O.S.1,Repo,OK,SubProduct,string,False,
Outflows,Secured,O.S,O.S.1,Repo,OK,MaturityAmount,money,False,
Outflows,Secured,O.S,O.S.1,Repo,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.1,Repo,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Secured,O.S,O.S.1,Repo,OK,ForwardStartAmount,money,False,
Outflows,Secured,O.S,O.S.1,Repo,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.1,Repo,OK,CollateralClass,enum,False,CollateralClass
Outflows,Secured,O.S,O.S.1,Repo,OK,CollateralValue,money,False,
Outflows,Secured,O.S,O.S.1,Repo,OK,TreasuryControl,enum,False,YesNo
Outflows,Secured,O.S,O.S.1,Repo,OK,Internal,enum,False,YesNo
Outflows,Secured,O.S,O.S.1,Repo,OK,InternalCounterparty,string,False,
Outflows,Secured,O.S,O.S.1,Repo,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.1,Repo,OK,Settlement,enum,False,YesNo
Outflows,Secured,O.S,O.S.1,Repo,OK,Counterparty,enum,False,Counterparty
Outflows,Secured,O.S,O.S.1,Repo,OK,GSIB,enum,False,YesNo
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,ReportingEntity,string,True,
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,Currency,enum,True,Currency
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,Converted,enum,True,YesNo
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,Product,string,True,
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,SubProduct,string,False,
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,MaturityAmount,money,False,
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,ForwardStartAmount,money,False,
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,CollateralClass,enum,False,CollateralClass
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,CollateralValue,money,False,
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,TreasuryControl,enum,False,YesNo
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,Internal,enum,False,YesNo
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,InternalCounterparty,string,False,
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,Settlement,enum,False,YesNo
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,Counterparty,enum,False,Counterparty
Outflows,Secured,O.S,O.S.2,Securities Lending,OK,GSIB,enum,False,YesNo
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,ReportingEntity,string,True,
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,Currency,enum,True,Currency
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,Converted,enum,True,YesNo
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,Product,string,True,
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,SubProduct,string,False,
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,MaturityAmount,money,False,
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,ForwardStartAmount,money,False,
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,CollateralClass,enum,False,CollateralClass
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,CollateralValue,money,False,
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,TreasuryControl,enum,False,YesNo
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,Internal,enum,False,YesNo
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,InternalCounterparty,string,False,
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,Settlement,enum,False,YesNo
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,Counterparty,enum,False,Counterparty
Outflows,Secured,O.S,O.S.3,Dollar Rolls,OK,GSIB,enum,False,YesNo
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,ReportingEntity,string,True,
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,Currency,enum,True,Currency
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,Converted,enum,True,YesNo
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,Product,string,True,
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,SubProduct,string,False,
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,MaturityAmount,money,False,
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,ForwardStartAmount,money,False,
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,CollateralClass,enum,False,CollateralClass
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,CollateralValue,money,False,
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,TreasuryControl,enum,False,YesNo
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,Internal,enum,False,YesNo
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,InternalCounterparty,string,False,
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,Settlement,enum,False,YesNo
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,Counterparty,enum,False,Counterparty
Outflows,Secured,O.S,O.S.4,Collateral Swaps,OK,GSIB,enum,False,YesNo
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,ReportingEntity,string,True,
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,Currency,enum,True,Currency
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,Converted,enum,True,YesNo
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,Product,string,True,
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,SubProduct,string,False,
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,MaturityAmount,money,False,
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,ForwardStartAmount,money,False,
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,CollateralClass,enum,False,CollateralClass
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,CollateralValue,money,False,
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,TreasuryControl,enum,False,YesNo
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,Internal,enum,False,YesNo
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,InternalCounterparty,string,False,
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,Settlement,enum,False,YesNo
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,Counterparty,enum,False,Counterparty
Outflows,Secured,O.S,O.S.5,FHLB Advances,OK,GSIB,enum,False,YesNo
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,ReportingEntity,string,True,
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,Currency,enum,True,Currency
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,Converted,enum,True,YesNo
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,Product,string,True,
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,SubProduct,string,False,
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,MaturityAmount,money,False,
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,ForwardStartAmount,money,False,
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,CollateralClass,enum,False,CollateralClass
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,CollateralValue,money,False,
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,TreasuryControl,enum,False,YesNo
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,Internal,enum,False,YesNo
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,InternalCounterparty,string,False,
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,Settlement,enum,False,YesNo
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,Counterparty,enum,False,Counterparty
Outflows,Secured,O.S,O.S.6,Exceptional Central Bank Operations,OK,GSIB,enum,False,YesNo
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,ReportingEntity,string,True,
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,Currency,enum,True,Currency
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,Converted,enum,True,YesNo
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,Product,string,True,
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,SubProduct,string,False,
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,MaturityAmount,money,False,
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,ForwardStartAmount,money,False,
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,CollateralClass,enum,False,CollateralClass
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,CollateralValue,money,False,
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,TreasuryControl,enum,False,YesNo
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,Internal,enum,False,YesNo
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,InternalCounterparty,string,False,
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,Settlement,enum,False,YesNo
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,Counterparty,enum,False,Counterparty
Outflows,Secured,O.S,O.S.7,Customer Shorts,OK,GSIB,enum,False,YesNo
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,ReportingEntity,string,True,
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,Currency,enum,True,Currency
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,Converted,enum,True,YesNo
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,Product,string,True,
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,SubProduct,string,False,
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,MaturityAmount,money,False,
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,ForwardStartAmount,money,False,
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,CollateralClass,enum,False,CollateralClass
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,CollateralValue,money,False,
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,TreasuryControl,enum,False,YesNo
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,Internal,enum,False,YesNo
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,InternalCounterparty,string,False,
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,Settlement,enum,False,YesNo
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,Counterparty,enum,False,Counterparty
Outflows,Secured,O.S,O.S.8,Firm Shorts,OK,GSIB,enum,False,YesNo
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,ReportingEntity,string,True,
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,Currency,enum,True,Currency
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,Converted,enum,True,YesNo
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,Product,string,True,
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,SubProduct,string,False,
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,MaturityAmount,money,False,
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,ForwardStartAmount,money,False,
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,CollateralClass,enum,False,CollateralClass
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,CollateralValue,money,False,
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,TreasuryControl,enum,False,YesNo
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,Internal,enum,False,YesNo
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,InternalCounterparty,string,False,
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,Settlement,enum,False,YesNo
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,Counterparty,enum,False,Counterparty
Outflows,Secured,O.S,O.S.9,Synthetic Customer Shorts,OK,GSIB,enum,False,YesNo
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,ReportingEntity,string,True,
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,Currency,enum,True,Currency
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,Converted,enum,True,YesNo
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,Product,string,True,
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,SubProduct,string,False,
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,MaturityAmount,money,False,
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,ForwardStartAmount,money,False,
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,CollateralClass,enum,False,CollateralClass
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,CollateralValue,money,False,
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,TreasuryControl,enum,False,YesNo
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,Internal,enum,False,YesNo
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,InternalCounterparty,string,False,
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,Settlement,enum,False,YesNo
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,Counterparty,enum,False,Counterparty
Outflows,Secured,O.S,O.S.10,Synthetic Firm Financing,OK,GSIB,enum,False,YesNo
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,ReportingEntity,string,True,
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,Currency,enum,True,Currency
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,Converted,enum,True,YesNo
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,Product,string,True,
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,SubProduct,string,False,
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,MaturityAmount,money,False,
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,ForwardStartAmount,money,False,
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,ForwardStartBucket,enum,False,MaturityBucket
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,CollateralClass,enum,False,CollateralClass
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,CollateralValue,money,False,
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,TreasuryControl,enum,False,YesNo
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,Internal,enum,False,YesNo
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,InternalCounterparty,string,False,
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,BusinessLine,string,False,
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,Settlement,enum,False,YesNo
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,Counterparty,enum,False,Counterparty
Outflows,Secured,O.S,O.S.11,Other Secured Financing Transactions,OK,GSIB,enum,False,YesNo
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,ReportingEntity,string,True,
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,Currency,enum,True,Currency
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,Converted,enum,True,YesNo
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,Product,string,True,
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,Counterparty,enum,False,Counterparty
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,GSIB,enum,False,YesNo
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,MaturityAmount,money,False,
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,CollateralClass,enum,False,CollateralClass
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,CollateralValue,money,False,
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,Insured,enum,False,YesNo
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,Trigger,enum,False,Trigger
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,Rehypothecated,enum,False,YesNo
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,BusinessLine,string,False,
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,Internal,enum,False,YesNo
Outflows,Deposits,O.D,O.D.1,Transactional Accounts,OK,InternalCounterparty,string,False,
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,ReportingEntity,string,True,
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,Currency,enum,True,Currency
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,Converted,enum,True,YesNo
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,Product,string,True,
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,Counterparty,enum,False,Counterparty
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,GSIB,enum,False,YesNo
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,MaturityAmount,money,False,
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,MaturityBucket,enum,False,MaturityBucket
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,MaturityOptionality,enum,False,MaturityOptionality
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,CollateralClass,enum,False,CollateralClass
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,CollateralValue,money,False,
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,Insured,enum,False,YesNo
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,Trigger,enum,False,Trigger
Outflows,Deposits,O.D,O.D.2,Non-Transactional Relationship Accounts,OK,Rehypothecated,enum,False,YesNo
